id,name,host_id,host_name,room_type,price,minimum_nights,availability_365
32671355,Beijing South Railway Station Tiananmen Palace Tiandami Friendship Hospital Tiandan Hospital Children s Hospital near the Airport Near Subway Line 4 Line 4 Grass Bridge Majiabao Warm Day,203138523,Jin Qiang,Entire home/apt,429,1,320
32671505,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32671773, Yanlai   Frost  independent private yard floor floor Shichahai Drum Tower Zhonglou Nanluogu Lane tobacco Bag Jing Street 1   4 Designer Siheyuan,99367920,Carrie,Private room,1188,1,83
32672335,Take a NAP   Near Urban Line 6   Cat Dog   Direct Dynasty Chaoyang Joy City Nanluoguxiang Hao Sea   Giant Tablet   Warm Separate Bedroom,96170803,Haoyue,Private room,181,1,50
32672431,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32672844, Travel  Dongzhun         Sanlitun   Yonghe Palace   Five Camp Dongzhun Warm Bedroom 2 Line 13 Airport Line Subway Exit 50m,236967748,Lin Feng,Private room,248,1,74
32672986, My Wo  Sanyuan Qiaodong Zhiguo Hig Guo Zhanzhan Sanlitun,39126401,T mushroom,Entire home/apt,409,1,172
32673174, Notting Cabin  box Ma Xia X parent child Pan Yuefang Guanganmen visit Niujie Xuanwu Hospital Grand View Garden Beijing West Railway Station            House,121225836,Morning stopp,Entire home/apt,409,1,364
32673290,"Forbidden City, Tiananmen, Nanluogu Lane, Huangchenggen, Beijing Chinese Medicine is within close proximity of Boutique High End Room",139556151,Pair,Private room,302,1,88
32673334,Shuangjing Subway Station,187593956,segment,Entire home/apt,570,1,66
32673901,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32674083,Mountain Yaju  poetic ancient wind floor window viewing the scene tea station CBD Guomao Dawang Road Baisi Bay Charming Night near Sanlitun Happy Valley,221950938,Miya,Entire home/apt,456,1,130
32674364,Second Ring Road Subway Tiananmen Palace Association Hospital High rise Elevator Room,147567076,Wang Shifeng,Entire home/apt,329,1,88
32674378,Api West House,169214227,Ms,Private room,161,1,0
32674443,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32674647,"M   Subin Wenmen Sunshine Suite, near Tiananmen Palace Wangfujing Tiantan, 257 Three Metro Line",237169244,M.,Entire home/apt,436,1,176
32674663,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32674736,Poetry picks up the LOFT style of  Pro Airport and No. 15 Metro Line   South French ,213934332,Sharp,Entire home/apt,302,1,83
32675212,Second Ring Road Linguang Dunctural Interior Terrain Tiananmen Palace Association Hardcover High rise Elevator,147567076,Wang Shifeng,Entire home/apt,356,1,85
32675561,Daisy s hut,183411587,Guo Yingying,Shared room,101,1,364
32675634,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32675921,Crystal Cozy   Newly renovated   Great Location,245704243,Crystal,Entire home/apt,396,3,41
32675998,"Ji Fangyuan, Li Shuiqiao South Station, east exit 3 to 5 minutes to aviation hospital, Longde Square, Olympic Park, Joint University,",244723746,Yanzi,Entire home/apt,329,1,348
32676624, Peking University Yanbeiyuan  Peking University Tsinghua   Summer Palace   Yuanmingyuan   Xiyuan Metro Station   Password Lock   Quiet Community,163657177,Peanut milk,Private room,228,1,75
32676673, Beijing West Railway Station  Children s Hospital Xuanwu Hospital Niujie Xidan Joy City Yuyuan Tan Park Loft two live two bath   small old king big house,121225836,Morning stopp,Entire home/apt,450,1,361
32676847,Peony Title X Wuke Matsum Station   301 Armed Police Hospital 1st Line directly to Tiananmen Forward Palace Huajing Live Peony Flower,242651382,positive,Entire home/apt,476,1,77
32676861,Communication University Er Exterior Pipe Zhuang Shuangqiao Subway Exit Comfort Queen Room,245709073,road,Entire home/apt,215,1,62
32676949,Deluxe Single Garden Villa 1600 Square Swimming Pool,157265271,Lycus,Entire home/apt,15803,1,365
32676971, Sunny Day  Joy City North Dynasty to a live Loft floor window Sunshine full   projector   Double Wei   Near Sanlitun Industry International Trade 30 minutes Airport,214553746,jelly,Entire home/apt,557,1,141
32677043,Dongzhun INS style,196377840,Adventure apartment,Entire home/apt,396,1,355
32677543,West Rongge Hotel Summer Palace Yuanmingyuan Cancer Hospital Air Force General Hospital 301 Hospital,245712952,Total,Private room,302,1,365
32677592, Peking University Yanbei Garden  Peking University Tsinghua   Summer Palace   Yuanmingyuan   Xiyuan Metro Station   Class Lock   Three Rooms One Hall is quiet community,245708403,Crystal rain,Private room,201,1,73
32678215,Beijing Tongzhou Pear Garden Independent Bedroom,185062161,Salmon,Private room,87,1,351
32679155, Haoyang home  high level apartment bustling night scene                          c CBD                      ,214350091,Fruit cc,Entire home/apt,557,1,202
32679301, Fancy Year X Steam Bath  Window Bird s Nest   Water Cube   Ossen Park   Anzhen   Sino Japanese Friendship Hospital   Two,242651382,positive,Entire home/apt,483,1,80
32679391," Long Time  CBD International Trade, Kerry Center, Yintai walks 5 minutes of pure land, sunny one bedroom, 1,00  private space",116373346,Chris,Entire home/apt,342,1,72
32680209, Sijia Light Luxury Apartment  Modern Simple Loft  near Beijing South Room and Zhuang Subway ,225055012,Think family,Entire home/apt,289,1,89
32680416," Spring Special ,  Beijing Impression , Wukesong. Peking University Cancer Hospital. Air Force General Hospital. Summer Palace. Tsinghua.   Tiananmen  Warm 2 ",169594484,Jason,Entire home/apt,436,1,357
32680576,Romantic Mediterranean Deluxe Apartment,135152756,bud,Entire home/apt,289,1,358
32680589,Swing Luxury View Room,135152756,bud,Entire home/apt,248,1,355
32680921,"Poetry round bed theme guest 3 2 rooms, one hall, one kitchen, Beijing South Railway Station   Nanyuan Airport   Metro NT   Temple",231394636,Dujia double,Entire home/apt,329,1,0
32681159,Guomao Sanlitun Shuangjing Song Jiazhuang Tiananmen Chengshi Temple Subway Exit Long Rental Special Hardcover House.,141039724,Rural,Private room,161,1,198
32681169, Sky Home  Sanlitun   Worker Stadium Zero Distance Suites,175770925,Jingwen,Entire home/apt,429,1,357
32682496,2 stop Subway Tiananmen   Tiantan Park Tianqiao Deyun Society Second Ring Core Area Super Three Room Room,169025313,Self-improvement,Entire home/apt,396,1,69
32682609,           Sanlitun Taikuli   Industrial   Unity,122454595,Great fortune,Entire home/apt,349,1,117
32682663,"Xiaolong River shore, listening to the road, Loft, Xiaoshu, next to Beijing Ping Expressway",120865291,Cute,Entire home/apt,168,1,91
32683223,Near Dahongmen Songjiazhuang Airport Beijing South Railway Station Tiantan Park Metro Line 8 transportation convenient and prosperous,61585547,River,Private room,114,1,82
32683559, Spring Tour Special  2 rounds of Chongwenmen CBD   near Tiananmen Palace Wangfujing front door Tiantan   3 subway line transportation   association colleagues   safe and quiet,33874735,Lamb home,Private room,221,1,83
32683837,Warm modern small residence,15834400,Grace,Entire home/apt,429,1,180
32683939,Ultra large floor window  Public Welfare Xiqiao Metro 200m   Bo ai Hospital   One stop direct access to Beijing South Railway Station   Xidan   Summer Palace   Tsinghua Park   can be extra bed   master bedroom,188602352,Binbin,Private room,201,1,365
32684636,"         has bamboo independent small courtyard Shichahai Gulou Zhonglou Nanluo Lane tobacco Bag, Ji Street   4 Designer Independent Sihe Hospital",99367920,Carrie,Private room,926,1,84
32684862, Star Sky  Second Ring Nonggu Lane Independent Apartment   Transportation Convenient   Houhai   North Sea   Drum Tower   Shichahai        ,80334789,Luka,Entire home/apt,268,1,73
32685931,A  Sweet home 3.5 miles to Tiananmen ForbiddenCity,35482016,QI,Private room,215,1,282
32686299,"LOFT New Apartment along the Subway No. 1 Line, Direct to Tiananmen West Sandy Palace",225348474,Ni Ni,Entire home/apt,302,1,86
32686484,"Noah Zhou Zhou District, Subway University City North Station, Queen Room",245769553,Garden garden,Entire home/apt,242,1,365
32686928,Welcome home theme of 1401,231356770,Crystalline,Entire home/apt,315,1,351
32687079,"North Railway Station, Subway Liangxiang University, Noah Zhouzhi District",245769553,Garden garden,Entire home/apt,235,1,365
32687165,Tiananmen Warm Duplex Sanju,182343287,South-South,Entire home/apt,1295,1,324
32687299,Air Force Hospital Plaid Bed and Breakfast 2,245432632,Yong Huan,Private room,309,1,362
32687608,Air Force Hospital Plaid 1,245432632,Yong Huan,Private room,255,1,365
32688009,Happy Hotel Quadruple Room,209743053,Be happy,Private room,228,1,365
32688075,Tianlun House   Songzhuang 60 Art District Duplex Apartment,242637586,Tang Huaming,Private room,101,1,91
32688582,          Shichahai Gulou Zhonglou Nanluognex Alley Tobacco Bag Jingjie 1   4 Designer Independent Siheyuan Homestay,99367920,Carrie,Private room,986,1,130
32689033,"Happy hotel, big bed room",209743053,Be happy,Private room,181,1,365
32689121,"Line 10 International Trade   Double Well   Jinsong Metro Room, walking subway only takes 3 minutes. Quiet and comfortable.",91216588,Xiaomei,Private room,201,1,72
32689351,Happy hotel triple room,209743053,Be happy,Private room,228,1,365
32689581,Happy Hotel Bed Room,209743053,Be happy,Shared room,107,1,365
32689672,"Line 10 International Trade   Double Well   Jin Song Subway Room, walk to Jinsong Metro only 3 minutes, warm family room. Up to 4 people can live",91216588,Xiaomei,Private room,168,2,77
32690023, Nethong Hotel Apartment  Near Communication University   North Er External   Tiananmen   Metro No. 1   Monthly rent is discounted,163559817,Sir,Entire home/apt,295,1,360
32693506,Airport Wang Guo Zhanxiang Yun Xiaoyuan Independent Room Tatami Special Housing 3,242563692,Nuo and Snow Story,Private room,161,1,54
32697826,Subway 5 Tiantongyuan Station North Europe Comfortable Two bedroom,214018385,Snow Ming,Entire home/apt,503,1,365
32698324,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32698577,Beijing World Park   Yanqing Siheyuan   Daddy in the boutique housing,205384209,Yue Shan,Private room,691,1,1
32699338," Chill  INS in the Sanlitun Taikuli   Embassy   Chaoyang Park 10 minutes, Downstairs, downstairs subway station, independent room ",18919484,Qiao,Private room,168,1,22
32699462,Waitao Kanghua University School,139556151,Pair,Shared room,141,1,180
32699689,Located in the north of the Township Metro University,244466401,Pena,Entire home/apt,268,1,66
32700225, Beijing CBD  Music Board,245884458,Admin,Entire home/apt,597,1,51
32700716,Line 6 grasshouse standing boys and green bed room,245889640,All,Shared room,81,1,365
32701996, Value special  Daxing Yizhuang Jinghai Road Jingdong Headquarters Special Site Apartment,47239887,Wei,Entire home/apt,235,1,77
32702409,Five Orals Comfort Simple 2   5             6 6 minutes,244469193,Juan,Private room,262,1,49
32702522,"Noah Zhou Zhou District, Subway Fairong University City North Station, hardcover big bed room",245769553,Garden garden,Entire home/apt,255,1,365
32702533,22.  Children s Hospital 3 5 minutes  Warm and comfortable two living rooms can live 7 people,222707027,Lili,Entire home/apt,799,1,365
32703085,      Siheyuan   Gulou Nanluoguxiang after the near the subway   Comfort Queen Room   East,243477444,[院],Entire home/apt,530,1,346
32703104, Two people s small light  Sanlitun   Independent   Dongzhun   Nanluogxiang   Metro direct airport floor to ceiling window,214350091,Fruit cc,Entire home/apt,497,1,50
32703285,Beijing West Railway Station Simple Industry Independent Bathroom Sunshine Room The surrounding support is fully transported ,245912715,snails,Entire home/apt,215,1,162
32703338, Sweet Home  landing window                            c CBD                      ,214350091,Fruit cc,Entire home/apt,396,1,83
32703361,Meteor Garden second bedroom   Huilongguan   Huoying   Line 8 13 line   on the ground   Life Science Park   North China Electric Power University   Beijing University of Agriculture   Jishuitan Hospital,238437494,Yichen,Private room,201,1,171
32703602,INS network red fashion two live apartment   Wangjing SOHO   798 Art Center   Ossen Park   Capital Airport   Central American Academy   IKEA   Korea,163627079,Jason,Entire home/apt,658,1,286
32703617,Bathing Time   Wood Rail Leaves Covenor                          c CBD                      ,214350091,Fruit cc,Entire home/apt,597,1,165
32703818,Aesthetics and comfort to maximize,195073659,Jingjing,Entire home/apt,550,1,0
32703867, Jenny  studio   heating apartment                            c b b                      ,214350091,Fruit cc,Entire home/apt,537,1,166
32704144, Boy s heart  high end one end                          c CBD                        ,214350091,Fruit cc,Entire home/apt,584,1,87
